date,season,home_team,away_team,home_wins,home_win_rate,away_win_rate,win_rate_advantage,home_runs_per_game,away_runs_per_game,home_runs_allowed_per_game,away_runs_allowed_per_game,offensive_advantage,defensive_advantage,home_run_differential,away_run_differential,run_diff_advantage,h2h_advantage,is_early_season,is_late_season,home_field
2024-04-03,2024,Arizona Diamondbacks,New York Yankees,1,0.55,0.65,-0.09999999999999998,5.3,4.05,3.7,3.85,1.25,0.1499999999999999,1.5999999999999996,0.19999999999999973,1.4,0.2,1,0,1
2024-04-03,2024,San Diego Padres,St. Louis Cardinals,0,0.75,0.4,0.35,5.3,3.5,3.25,5.35,1.7999999999999998,2.0999999999999996,2.05,-1.8499999999999996,3.8999999999999995,0.5,1,0,1
2024-04-03,2024,Seattle Mariners,Cleveland Guardians,0,0.5,0.5,0.0,3.55,5.0,3.95,4.35,-1.4500000000000002,0.39999999999999947,-0.40000000000000036,0.6500000000000004,-1.0500000000000007,0.5,1,0,1
2024-04-03,2024,Oakland Athletics,Boston Red Sox,0,0.25,0.4,-0.15000000000000002,2.6,3.15,5.6,3.4,-0.5499999999999998,-2.1999999999999997,-2.9999999999999996,-0.25,-2.7499999999999996,0.3,1,0,1
2024-04-03,2024,Houston Astros,Toronto Blue Jays,0,0.4,0.55,-0.15000000000000002,4.5,4.85,4.1,4.2,-0.34999999999999964,0.10000000000000053,0.40000000000000036,0.6499999999999995,-0.2499999999999991,0.4,1,0,1
2024-04-03,2024,Tampa Bay Rays,Texas Rangers,0,0.55,0.55,0.0,5.05,4.85,5.55,4.1,0.20000000000000018,-1.4500000000000002,-0.5,0.75,-1.25,0.5,1,0,1
2024-04-04,2024,Kansas City Royals,Chicago White Sox,1,0.5,0.25,0.25,4.25,2.45,4.6,5.05,1.7999999999999998,0.4500000000000002,-0.34999999999999964,-2.5999999999999996,2.25,0.5,1,0,1
2024-04-04,2024,St. Louis Cardinals,Miami Marlins,1,0.4,0.4,0.0,3.45,4.4,5.2,5.7,-0.9500000000000002,0.5,-1.75,-1.2999999999999998,-0.4500000000000002,0.6,1,0,1
2024-04-04,2024,Minnesota Twins,Cleveland Guardians,0,0.65,0.5,0.15000000000000002,5.55,5.15,3.6,4.4,0.39999999999999947,0.8000000000000003,1.9499999999999997,0.75,1.1999999999999997,0.5,1,0,1
2024-04-04,2024,Washington Nationals,Pittsburgh Pirates,0,0.4,0.6,-0.19999999999999996,4.6,5.6,5.65,5.25,-1.0,-0.40000000000000036,-1.0500000000000007,0.34999999999999964,-1.4000000000000004,0.3,1,0,1
2024-04-04,2024,New York Mets,Detroit Tigers,0,0.35,0.75,-0.4,4.45,4.7,4.2,2.9,-0.25,-1.3000000000000003,0.25,1.8000000000000003,-1.5500000000000003,0.0,1,0,1
2024-04-04,2024,Los Angeles Dodgers,San Francisco Giants,1,0.7,0.3,0.39999999999999997,5.2,3.45,3.35,5.55,1.75,2.1999999999999997,1.85,-2.0999999999999996,3.9499999999999997,0.7,1,0,1
2024-04-04,2024,Houston Astros,Toronto Blue Jays,1,0.4,0.55,-0.15000000000000002,4.15,4.8,3.7,4.25,-0.6499999999999995,0.5499999999999998,0.4500000000000002,0.5499999999999998,-0.09999999999999964,0.4,1,0,1
2024-04-04,2024,New York Mets,Detroit Tigers,1,0.3,0.75,-0.45,4.05,4.75,4.45,2.9,-0.7000000000000002,-1.5500000000000003,-0.40000000000000036,1.85,-2.2500000000000004,0.0,1,0,1
2024-04-05,2024,Cincinnati Reds,New York Mets,0,0.5,0.35,0.15000000000000002,5.95,4.0,5.45,4.25,1.9500000000000002,-1.2000000000000002,0.5,-0.25,0.75,0.4,1,0,1
2024-04-05,2024,Kansas City Royals,Chicago White Sox,1,0.55,0.25,0.30000000000000004,4.7,2.45,4.3,5.2,2.25,0.9000000000000004,0.40000000000000036,-2.75,3.1500000000000004,0.5,1,0,1
2024-04-05,2024,Atlanta Braves,Arizona Diamondbacks,1,0.5,0.55,-0.050000000000000044,6.1,5.35,6.05,3.5,0.75,-2.55,0.04999999999999982,1.8499999999999996,-1.7999999999999998,0.6,1,0,1
2024-04-05,2024,Washington Nationals,Philadelphia Phillies,0,0.4,0.55,-0.15000000000000002,4.55,4.8,5.55,5.1,-0.25,-0.4500000000000002,-1.0,-0.2999999999999998,-0.7000000000000002,0.5,1,0,1
2024-04-05,2024,San Francisco Giants,San Diego Padres,1,0.25,0.7,-0.44999999999999996,3.1,5.0,5.3,3.35,-1.9,-1.9499999999999997,-2.1999999999999997,1.65,-3.8499999999999996,0.3,1,0,1
2024-04-05,2024,New York Yankees,Toronto Blue Jays,0,0.6,0.5,0.09999999999999998,3.75,4.6,4.05,4.5,-0.8499999999999996,0.4500000000000002,-0.2999999999999998,0.09999999999999964,-0.39999999999999947,0.6,1,0,1
2024-04-05,2024,Colorado Rockies,Tampa Bay Rays,1,0.2,0.5,-0.3,3.9,4.75,6.9,5.7,-0.8500000000000001,-1.2000000000000002,-3.0000000000000004,-0.9500000000000002,-2.0500000000000003,0.0,1,0,1
2024-04-05,2024,Chicago Cubs,Los Angeles Dodgers,1,0.45,0.7,-0.24999999999999994,5.9,5.05,5.15,3.4,0.8500000000000005,-1.7500000000000004,0.75,1.65,-0.8999999999999999,0.3,1,0,1
2024-04-05,2024,Detroit Tigers,Oakland Athletics,1,0.7,0.25,0.44999999999999996,4.55,2.75,2.8,5.35,1.7999999999999998,2.55,1.75,-2.5999999999999996,4.35,0.4,1,0,1
2024-04-05,2024,Pittsburgh Pirates,Baltimore Orioles,0,0.65,0.65,0.0,5.8,4.5,5.15,3.4,1.2999999999999998,-1.7500000000000004,0.6499999999999995,1.1,-0.4500000000000006,0.3333333333333333,1,0,1
2024-04-06,2024,Cincinnati Reds,New York Mets,1,0.45,0.4,0.04999999999999999,5.8,4.05,5.45,4.2,1.75,-1.25,0.34999999999999964,-0.15000000000000036,0.5,0.4,1,0,1
2024-04-06,2024,Milwaukee Brewers,Seattle Mariners,0,0.65,0.5,0.15000000000000002,4.45,3.55,2.95,3.9,0.9000000000000004,0.9499999999999997,1.5,-0.3500000000000001,1.85,1.0,1,0,1
2024-04-06,2024,Kansas City Royals,Chicago White Sox,1,0.55,0.25,0.30000000000000004,4.5,2.4,4.15,4.8,2.1,0.6499999999999995,0.34999999999999964,-2.4,2.7499999999999996,0.6,1,0,1
2024-04-06,2024,New York Yankees,Toronto Blue Jays,1,0.6,0.5,0.09999999999999998,3.65,4.6,4.05,4.4,-0.9499999999999997,0.35000000000000053,-0.3999999999999999,0.1999999999999993,-0.5999999999999992,0.5,1,0,1
2024-04-06,2024,Texas Rangers,Houston Astros,1,0.6,0.45,0.14999999999999997,5.0,4.45,4.05,3.5,0.5499999999999998,-0.5499999999999998,0.9500000000000002,0.9500000000000002,0.0,0.2,1,0,1
2024-04-06,2024,Atlanta Braves,Arizona Diamondbacks,1,0.55,0.5,0.050000000000000044,6.1,5.3,5.85,3.7,0.7999999999999998,-2.1499999999999995,0.25,1.5999999999999996,-1.3499999999999996,0.7,1,0,1
2024-04-06,2024,Washington Nationals,Philadelphia Phillies,0,0.4,0.6,-0.19999999999999996,4.4,4.75,5.5,4.8,-0.34999999999999964,-0.7000000000000002,-1.0999999999999996,-0.04999999999999982,-1.0499999999999998,0.4,1,0,1
2024-04-06,2024,Minnesota Twins,Cleveland Guardians,0,0.6,0.5,0.09999999999999998,5.15,4.9,3.7,4.4,0.25,0.7000000000000002,1.4500000000000002,0.5,0.9500000000000002,0.4,1,0,1
2024-04-06,2024,Chicago Cubs,Los Angeles Dodgers,0,0.5,0.65,-0.15000000000000002,6.25,5.25,5.2,3.75,1.0,-1.4500000000000002,1.0499999999999998,1.5,-0.4500000000000002,0.4,1,0,1
2024-04-06,2024,St. Louis Cardinals,Miami Marlins,1,0.4,0.35,0.050000000000000044,3.8,4.1,5.45,5.85,-0.2999999999999998,0.39999999999999947,-1.6500000000000004,-1.75,0.09999999999999964,0.6,1,0,1
2024-04-06,2024,Detroit Tigers,Oakland Athletics,0,0.75,0.25,0.5,4.65,2.95,2.6,5.35,1.7000000000000002,2.7499999999999996,2.0500000000000003,-2.3999999999999995,4.449999999999999,0.5,1,0,1
2024-04-06,2024,Los Angeles Angels,Boston Red Sox,0,0.45,0.45,0.0,4.35,3.4,4.85,3.45,0.9499999999999997,-1.3999999999999995,-0.5,-0.050000000000000266,-0.44999999999999973,0.5,1,0,1
2024-04-06,2024,Milwaukee Brewers,Seattle Mariners,1,0.6,0.5,0.09999999999999998,4.35,3.55,3.05,4.05,0.7999999999999998,1.0,1.2999999999999998,-0.5,1.7999999999999998,0.75,1,0,1
2024-04-06,2024,Texas Rangers,Houston Astros,1,0.65,0.4,0.25,5.25,4.2,3.7,3.8,1.0499999999999998,0.09999999999999964,1.5499999999999998,0.40000000000000036,1.1499999999999995,0.2,1,0,1
2024-04-06,2024,Pittsburgh Pirates,Baltimore Orioles,1,0.6,0.65,-0.050000000000000044,5.75,4.5,5.3,3.3,1.25,-2.0,0.4500000000000002,1.2000000000000002,-0.75,0.2857142857142857,1,0,1
2024-04-07,2024,Texas Rangers,Houston Astros,0,0.7,0.4,0.29999999999999993,5.65,3.95,3.6,3.9,1.7000000000000002,0.2999999999999998,2.0500000000000003,0.050000000000000266,2.0,0.3,1,0,1
2024-04-07,2024,Los Angeles Angels,Boston Red Sox,0,0.45,0.5,-0.04999999999999999,4.5,3.65,5.0,3.55,0.8500000000000001,-1.4500000000000002,-0.5,0.10000000000000009,-0.6000000000000001,0.5,1,0,1
2024-04-07,2024,San Francisco Giants,San Diego Padres,1,0.3,0.65,-0.35000000000000003,3.15,4.6,5.15,3.45,-1.4499999999999997,-1.7000000000000002,-2.0000000000000004,1.1499999999999995,-3.15,0.4,1,0,1
2024-04-07,2024,Colorado Rockies,Tampa Bay Rays,0,0.25,0.5,-0.25,3.95,5.1,6.7,5.8,-1.1499999999999995,-0.9000000000000004,-2.75,-0.7000000000000002,-2.05,0.25,1,0,1
2024-04-07,2024,Chicago Cubs,Los Angeles Dodgers,1,0.5,0.7,-0.19999999999999996,6.0,5.35,5.05,3.6,0.6500000000000004,-1.4499999999999997,0.9500000000000002,1.7499999999999996,-0.7999999999999994,0.4,1,0,1
2024-04-07,2024,St. Louis Cardinals,Miami Marlins,0,0.45,0.3,0.15000000000000002,3.8,3.35,5.15,5.9,0.44999999999999973,0.75,-1.3500000000000005,-2.5500000000000003,1.1999999999999997,0.6,1,0,1
2024-04-07,2024,Milwaukee Brewers,Seattle Mariners,1,0.65,0.45,0.2,4.6,3.5,3.2,4.2,1.0999999999999996,1.0,1.3999999999999995,-0.7000000000000002,2.0999999999999996,0.8,1,0,1
2024-04-07,2024,Kansas City Royals,Chicago White Sox,1,0.55,0.25,0.30000000000000004,4.3,2.3,3.85,4.45,2.0,0.6000000000000001,0.44999999999999973,-2.1500000000000004,2.6,0.7,1,0,1
2024-04-07,2024,New York Yankees,Toronto Blue Jays,1,0.65,0.45,0.2,4.05,4.65,4.1,4.8,-0.6000000000000005,0.7000000000000002,-0.04999999999999982,-0.14999999999999947,0.09999999999999964,0.5,1,0,1
2024-04-07,2024,Cincinnati Reds,New York Mets,0,0.45,0.35,0.10000000000000003,6.1,3.95,5.65,4.45,2.1499999999999995,-1.2000000000000002,0.4499999999999993,-0.5,0.9499999999999993,0.5,1,0,1
2024-04-07,2024,Atlanta Braves,Arizona Diamondbacks,1,0.6,0.45,0.14999999999999997,6.3,5.35,5.7,3.85,0.9500000000000002,-1.85,0.5999999999999996,1.4999999999999996,-0.8999999999999999,0.7,1,0,1
2024-04-07,2024,Washington Nationals,Philadelphia Phillies,1,0.35,0.6,-0.25,4.4,4.65,5.7,4.85,-0.25,-0.8500000000000005,-1.2999999999999998,-0.1999999999999993,-1.1000000000000005,0.4,1,0,1
2024-04-07,2024,Pittsburgh Pirates,Baltimore Orioles,1,0.65,0.6,0.050000000000000044,5.95,4.3,4.8,3.2,1.6500000000000004,-1.5999999999999996,1.1500000000000004,1.0999999999999996,0.05000000000000071,0.375,1,0,1
2024-04-07,2024,Los Angeles Angels,Boston Red Sox,1,0.45,0.55,-0.10000000000000003,4.4,4.15,5.35,3.5,0.25,-1.8499999999999996,-0.9499999999999993,0.6500000000000004,-1.5999999999999996,0.5,1,0,1
2024-04-07,2024,San Francisco Giants,San Diego Padres,0,0.35,0.6,-0.25,3.25,4.15,4.9,3.15,-0.9000000000000004,-1.7500000000000004,-1.6500000000000004,1.0000000000000004,-2.650000000000001,0.5,1,0,1
2024-04-07,2024,Colorado Rockies,Tampa Bay Rays,0,0.25,0.55,-0.30000000000000004,3.95,5.05,6.7,5.65,-1.0999999999999996,-1.0499999999999998,-2.75,-0.6000000000000005,-2.1499999999999995,0.2,1,0,1
2024-04-07,2024,Detroit Tigers,Oakland Athletics,0,0.75,0.3,0.45,4.55,3.0,2.65,5.05,1.5499999999999998,2.4,1.9,-2.05,3.9499999999999997,0.5,1,0,1
2024-04-08,2024,Atlanta Braves,New York Mets,0,0.65,0.35,0.30000000000000004,6.45,4.0,5.0,4.45,2.45,-0.5499999999999998,1.4500000000000002,-0.4500000000000002,1.9000000000000004,0.8,1,0,1
2024-04-08,2024,St. Louis Cardinals,Philadelphia Phillies,0,0.45,0.6,-0.14999999999999997,3.85,4.6,5.25,4.55,-0.7499999999999996,-0.7000000000000002,-1.4,0.04999999999999982,-1.4499999999999997,0.3,1,0,1
2024-04-08,2024,Minnesota Twins,Los Angeles Dodgers,0,0.6,0.65,-0.050000000000000044,4.9,5.05,3.5,3.9,-0.14999999999999947,0.3999999999999999,1.4000000000000004,1.15,0.25000000000000044,0.14285714285714285,1,0,1
2024-04-08,2024,Toronto Blue Jays,Seattle Mariners,1,0.4,0.4,0.0,4.5,3.35,5.15,4.7,1.15,-0.4500000000000002,-0.6500000000000004,-1.35,0.6999999999999997,0.3,1,0,1
2024-04-08,2024,Cincinnati Reds,Milwaukee Brewers,1,0.45,0.7,-0.24999999999999994,5.95,5.2,5.4,3.35,0.75,-2.0500000000000003,0.5499999999999998,1.85,-1.3000000000000003,0.3,1,0,1
2024-04-08,2024,Pittsburgh Pirates,Detroit Tigers,1,0.65,0.7,-0.04999999999999993,5.45,4.4,4.55,2.9,1.0499999999999998,-1.65,0.9000000000000004,1.5000000000000004,-0.6000000000000001,0.375,1,0,1
2024-04-08,2024,New York Yankees,Miami Marlins,1,0.7,0.35,0.35,4.4,3.8,3.95,5.95,0.6000000000000005,2.0,0.4500000000000002,-2.1500000000000004,2.6000000000000005,0.3333333333333333,1,0,1
2024-04-08,2024,Cleveland Guardians,Chicago White Sox,1,0.55,0.2,0.35000000000000003,4.85,2.1,4.15,4.4,2.7499999999999996,0.25,0.6999999999999993,-2.3000000000000003,2.9999999999999996,0.4,1,0,1
2024-04-09,2024,St. Louis Cardinals,Philadelphia Phillies,1,0.45,0.6,-0.14999999999999997,4.0,4.55,5.2,4.45,-0.5499999999999998,-0.75,-1.2000000000000002,0.09999999999999964,-1.2999999999999998,0.3,1,0,1
2024-04-09,2024,Minnesota Twins,Los Angeles Dodgers,0,0.55,0.7,-0.1499999999999999,4.8,5.2,3.7,3.75,-0.40000000000000036,0.04999999999999982,1.0999999999999996,1.4500000000000002,-0.35000000000000053,0.125,1,0,1
2024-04-09,2024,Kansas City Royals,Houston Astros,1,0.55,0.4,0.15000000000000002,4.25,4.0,3.9,3.9,0.25,0.0,0.3500000000000001,0.10000000000000009,0.25,0.6,1,0,1
2024-04-09,2024,Atlanta Braves,New York Mets,1,0.65,0.4,0.25,6.75,4.25,5.05,4.6,2.5,-0.4500000000000002,1.7000000000000002,-0.34999999999999964,2.05,0.7,1,0,1
2024-04-09,2024,Toronto Blue Jays,Seattle Mariners,1,0.45,0.4,0.04999999999999999,4.6,3.45,5.0,4.85,1.1499999999999995,-0.15000000000000036,-0.40000000000000036,-1.3999999999999995,0.9999999999999991,0.4,1,0,1
2024-04-09,2024,Cincinnati Reds,Milwaukee Brewers,0,0.45,0.65,-0.2,6.1,5.25,5.65,3.7,0.8499999999999996,-1.9500000000000002,0.4499999999999993,1.5499999999999998,-1.1000000000000005,0.3,1,0,1
2024-04-09,2024,Cleveland Guardians,Chicago White Sox,0,0.6,0.2,0.39999999999999997,4.75,2.1,3.8,4.4,2.65,0.6000000000000005,0.9500000000000002,-2.3000000000000003,3.2500000000000004,0.4,1,0,1
2024-04-09,2024,New York Yankees,Miami Marlins,1,0.7,0.3,0.39999999999999997,4.5,3.6,3.8,6.15,0.8999999999999999,2.3500000000000005,0.7000000000000002,-2.5500000000000003,3.2500000000000004,0.5,1,0,1
2024-04-09,2024,Pittsburgh Pirates,Detroit Tigers,0,0.65,0.65,0.0,5.4,4.25,4.45,3.1,1.1500000000000004,-1.35,0.9500000000000002,1.15,-0.19999999999999973,0.4444444444444444,1,0,1
2024-04-09,2024,San Francisco Giants,Washington Nationals,0,0.35,0.4,-0.050000000000000044,3.05,4.5,4.7,5.5,-1.4500000000000002,0.7999999999999998,-1.6500000000000004,-1.0,-0.6500000000000004,0.3,1,0,1
2024-04-09,2024,San Diego Padres,Chicago Cubs,1,0.6,0.5,0.09999999999999998,4.2,5.7,3.05,5.05,-1.5,2.0,1.1500000000000004,0.6500000000000004,0.5,0.6,1,0,1
2024-04-09,2024,Los Angeles Angels,Tampa Bay Rays,1,0.5,0.55,-0.050000000000000044,4.4,5.15,5.1,5.85,-0.75,0.75,-0.6999999999999993,-0.6999999999999993,0.0,0.2,1,0,1
2024-04-09,2024,Colorado Rockies,Arizona Diamondbacks,1,0.25,0.4,-0.15000000000000002,4.25,5.1,7.0,4.05,-0.8499999999999996,-2.95,-2.75,1.0499999999999998,-3.8,0.3,1,0,1
2024-04-09,2024,Texas Rangers,Houston Astros,0,0.65,0.4,0.25,5.4,3.9,3.55,3.65,1.5000000000000004,0.10000000000000009,1.8500000000000005,0.25,1.6000000000000005,0.3,1,0,1
2024-04-09,2024,Boston Red Sox,Baltimore Orioles,0,0.5,0.6,-0.09999999999999998,4.0,4.35,3.5,3.25,-0.34999999999999964,-0.25,0.5,1.0999999999999996,-0.5999999999999996,0.4,1,0,1
2024-04-10,2024,San Francisco Giants,Washington Nationals,1,0.35,0.4,-0.050000000000000044,3.0,4.7,4.75,5.4,-1.7000000000000002,0.6500000000000004,-1.75,-0.7000000000000002,-1.0499999999999998,0.2,1,0,1
2024-04-10,2024,Kansas City Royals,Houston Astros,1,0.55,0.45,0.10000000000000003,4.3,4.3,3.95,3.75,0.0,-0.20000000000000018,0.34999999999999964,0.5499999999999998,-0.20000000000000018,0.7,1,0,1
2024-04-10,2024,Boston Red Sox,Baltimore Orioles,0,0.5,0.6,-0.09999999999999998,3.85,4.25,3.55,3.05,-0.3999999999999999,-0.5,0.30000000000000027,1.2000000000000002,-0.8999999999999999,0.4,1,0,1
2024-04-10,2024,New York Yankees,Miami Marlins,0,0.7,0.3,0.39999999999999997,4.3,3.55,3.85,5.9,0.75,2.0500000000000003,0.44999999999999973,-2.3500000000000005,2.8000000000000003,0.6,1,0,1
2024-04-10,2024,Cincinnati Reds,Milwaukee Brewers,0,0.45,0.65,-0.2,6.35,5.3,5.75,3.85,1.0499999999999998,-1.9,0.5999999999999996,1.4499999999999997,-0.8500000000000001,0.2,1,0,1
2024-04-10,2024,San Diego Padres,Chicago Cubs,1,0.6,0.5,0.09999999999999998,4.55,5.75,3.45,4.85,-1.2000000000000002,1.3999999999999995,1.0999999999999996,0.9000000000000004,0.1999999999999993,0.6,1,0,1
2024-04-10,2024,Los Angeles Angels,Tampa Bay Rays,0,0.5,0.55,-0.050000000000000044,4.35,5.05,5.0,5.8,-0.7000000000000002,0.7999999999999998,-0.6500000000000004,-0.75,0.09999999999999964,0.3,1,0,1
2024-04-10,2024,Colorado Rockies,Arizona Diamondbacks,0,0.3,0.35,-0.04999999999999999,4.6,4.95,6.95,4.2,-0.35000000000000053,-2.75,-2.3500000000000005,0.75,-3.1000000000000005,0.3,1,0,1
2024-04-10,2024,Cleveland Guardians,Chicago White Sox,1,0.6,0.2,0.39999999999999997,4.9,2.15,3.85,4.6,2.7500000000000004,0.7499999999999996,1.0500000000000003,-2.4499999999999997,3.5,0.4,1,0,1
2024-04-10,2024,St. Louis Cardinals,Philadelphia Phillies,0,0.5,0.55,-0.050000000000000044,4.05,4.3,5.0,4.4,-0.25,-0.5999999999999996,-0.9500000000000002,-0.10000000000000053,-0.8499999999999996,0.4,1,0,1
2024-04-10,2024,Minnesota Twins,Los Angeles Dodgers,1,0.55,0.7,-0.1499999999999999,4.8,5.35,3.65,3.8,-0.5499999999999998,0.1499999999999999,1.15,1.5499999999999998,-0.3999999999999999,0.1111111111111111,1,0,1
2024-04-10,2024,Toronto Blue Jays,Seattle Mariners,0,0.45,0.4,0.04999999999999999,4.55,3.35,5.05,4.7,1.1999999999999997,-0.34999999999999964,-0.5,-1.35,0.8500000000000001,0.5,1,0,1
2024-04-10,2024,San Diego Padres,Chicago Cubs,0,0.6,0.5,0.09999999999999998,4.85,5.55,3.45,4.95,-0.7000000000000002,1.5,1.3999999999999995,0.5999999999999996,0.7999999999999998,0.6,1,0,1
2024-04-10,2024,San Francisco Giants,Washington Nationals,0,0.35,0.35,0.0,3.1,4.1,4.75,5.6,-0.9999999999999996,0.8499999999999996,-1.65,-1.5,-0.1499999999999999,0.3,1,0,1
2024-04-10,2024,Los Angeles Angels,Tampa Bay Rays,0,0.5,0.55,-0.050000000000000044,4.25,5.0,4.95,5.7,-0.75,0.75,-0.7000000000000002,-0.7000000000000002,0.0,0.3,1,0,1
2024-04-10,2024,Colorado Rockies,Arizona Diamondbacks,0,0.3,0.4,-0.10000000000000003,4.6,5.15,6.9,4.0,-0.5500000000000007,-2.9000000000000004,-2.3000000000000007,1.1500000000000004,-3.450000000000001,0.3,1,0,1
2024-04-10,2024,Texas Rangers,Oakland Athletics,0,0.6,0.35,0.25,4.9,3.25,3.8,4.75,1.6500000000000004,0.9500000000000002,1.1000000000000005,-1.5,2.6000000000000005,0.7,1,0,1
2024-04-11,2024,Boston Red Sox,Baltimore Orioles,0,0.5,0.65,-0.15000000000000002,3.85,4.5,3.15,3.05,-0.6499999999999999,-0.10000000000000009,0.7000000000000002,1.4500000000000002,-0.75,0.3,1,0,1
2024-04-11,2024,Philadelphia Phillies,Pittsburgh Pirates,1,0.55,0.6,-0.04999999999999993,4.25,5.2,4.35,4.45,-0.9500000000000002,0.10000000000000053,-0.09999999999999964,0.75,-0.8499999999999996,0.6,1,0,1
2024-04-11,2024,Texas Rangers,Oakland Athletics,0,0.55,0.4,0.15000000000000002,4.95,3.3,4.0,4.55,1.6500000000000004,0.5499999999999998,0.9500000000000002,-1.25,2.2,0.6,1,0,1
2024-04-11,2024,Texas Rangers,Oakland Athletics,1,0.5,0.4,0.09999999999999998,4.55,3.15,3.8,4.5,1.4,0.7000000000000002,0.75,-1.35,2.1,0.5,1,0,1
2024-04-11,2024,Atlanta Braves,New York Mets,0,0.65,0.35,0.30000000000000004,6.6,4.1,5.15,4.75,2.5,-0.40000000000000036,1.4499999999999993,-0.6500000000000004,2.0999999999999996,0.7,1,0,1
2024-04-11,2024,Kansas City Royals,Houston Astros,1,0.55,0.45,0.10000000000000003,4.5,4.15,3.8,3.95,0.34999999999999964,0.15000000000000036,0.7000000000000002,0.20000000000000018,0.5,0.8,1,0,1
2024-04-12,2024,New York Mets,Kansas City Royals,1,0.4,0.55,-0.15000000000000002,4.7,4.85,4.7,3.7,-0.14999999999999947,-1.0,0.0,1.1499999999999995,-1.1499999999999995,0.0,1,0,1
2024-04-12,2024,Miami Marlins,Atlanta Braves,0,0.35,0.65,-0.30000000000000004,3.75,6.55,5.2,5.65,-2.8,0.4500000000000002,-1.4500000000000002,0.8999999999999995,-2.3499999999999996,0.4,1,0,1
2024-04-12,2024,Chicago White Sox,Cincinnati Reds,0,0.2,0.45,-0.25,2.3,6.3,4.75,5.85,-4.0,1.0999999999999996,-2.45,0.4500000000000002,-2.9000000000000004,0.6666666666666666,1,0,1
2024-04-12,2024,Boston Red Sox,Los Angeles Angels,0,0.45,0.45,0.0,3.9,4.4,3.5,5.25,-0.5000000000000004,1.75,0.3999999999999999,-0.8499999999999996,1.2499999999999996,0.5,1,0,1
2024-04-12,2024,Philadelphia Phillies,Pittsburgh Pirates,0,0.55,0.55,0.0,4.15,4.6,4.15,4.1,-0.4499999999999993,-0.05000000000000071,0.0,0.5,-0.5,0.6,1,0,1
2024-04-12,2024,Baltimore Orioles,Milwaukee Brewers,0,0.7,0.65,0.04999999999999993,4.55,5.35,2.8,3.95,-0.7999999999999998,1.1500000000000004,1.75,1.3999999999999995,0.35000000000000053,0.3333333333333333,1,0,1
2024-04-12,2024,Tampa Bay Rays,San Francisco Giants,1,0.6,0.35,0.25,5.2,3.15,5.6,4.85,2.0500000000000003,-0.75,-0.39999999999999947,-1.6999999999999997,1.3000000000000003,0.6666666666666666,1,0,1
2024-04-12,2024,Detroit Tigers,Minnesota Twins,1,0.7,0.55,0.1499999999999999,4.45,4.6,3.05,3.75,-0.14999999999999947,0.7000000000000002,1.4000000000000004,0.8499999999999996,0.5500000000000007,0.6,1,0,1
2024-04-12,2024,Toronto Blue Jays,Colorado Rockies,0,0.45,0.3,0.15000000000000002,4.3,4.55,5.0,6.85,-0.25,1.8499999999999996,-0.7000000000000002,-2.3,1.5999999999999996,0.6666666666666666,1,0,1
2024-04-13,2024,Toronto Blue Jays,Colorado Rockies,1,0.4,0.3,0.10000000000000003,4.05,4.95,5.35,7.0,-0.9000000000000004,1.6500000000000004,-1.2999999999999998,-2.05,0.75,0.5,1,0,1
2024-04-13,2024,Miami Marlins,Atlanta Braves,1,0.3,0.65,-0.35000000000000003,3.55,6.45,5.4,5.55,-2.9000000000000004,0.14999999999999947,-1.8500000000000005,0.9000000000000004,-2.750000000000001,0.3,1,0,1
2024-04-13,2024,Tampa Bay Rays,San Francisco Giants,0,0.6,0.35,0.25,4.95,3.2,5.35,4.6,1.75,-0.75,-0.39999999999999947,-1.3999999999999995,1.0,0.75,1,0,1
2024-04-13,2024,Boston Red Sox,Los Angeles Angels,1,0.45,0.5,-0.04999999999999999,3.9,4.45,3.8,4.85,-0.5500000000000003,1.0499999999999998,0.10000000000000009,-0.39999999999999947,0.49999999999999956,0.4,1,0,1
2024-04-13,2024,Oakland Athletics,Washington Nationals,0,0.35,0.4,-0.050000000000000044,2.85,4.2,4.7,5.25,-1.35,0.5499999999999998,-1.85,-1.0499999999999998,-0.8000000000000003,0.16666666666666666,1,0,1
2024-04-13,2024,Baltimore Orioles,Milwaukee Brewers,0,0.65,0.65,0.0,4.5,5.1,3.3,3.95,-0.5999999999999996,0.6500000000000004,1.2000000000000002,1.1499999999999995,0.05000000000000071,0.2857142857142857,1,0,1
2024-04-13,2024,Philadelphia Phillies,Pittsburgh Pirates,1,0.5,0.6,-0.09999999999999998,4.0,4.75,4.3,4.0,-0.75,-0.2999999999999998,-0.2999999999999998,0.75,-1.0499999999999998,0.5,1,0,1
2024-04-13,2024,Houston Astros,Texas Rangers,1,0.45,0.5,-0.04999999999999999,4.05,4.4,4.3,3.5,-0.35000000000000053,-0.7999999999999998,-0.25,0.9000000000000004,-1.1500000000000004,0.7,1,0,1
2024-04-13,2024,New York Mets,Kansas City Royals,0,0.45,0.55,-0.10000000000000003,4.8,4.75,4.5,3.7,0.04999999999999982,-0.7999999999999998,0.2999999999999998,1.0499999999999998,-0.75,0.25,1,0,1
2024-04-13,2024,Chicago White Sox,Cincinnati Reds,0,0.2,0.5,-0.3,2.2,6.6,4.65,5.55,-4.3999999999999995,0.8999999999999995,-2.45,1.0499999999999998,-3.5,0.5,1,0,1
